account_number,name,entity_type,status,registered,domestic_or_foreign,formation_place,naics,street,city,state,zip,email
3517113,Afghan Girls Education Initiative Inc.,Non-Stock,Active,2026-09-15,Domestic,Connecticut,All Other Miscellaneous Schools and Instruction (611699),,,,,afghangirlseduinitiative@gmail.com
3517117,JRAM PROPERTIES 1 LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),126 Whiting St,Plainville,CT,06062,michael_1793@live.com
3517119,Minero Elite Construction LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Drywall and Insulation Contractors (238310),46 Flora St,Milford,CT,06460-5145,minero.elite@gmail.com
3517122,New England Plumbing Service Limited Liability Company,LLC,Active,2026-09-15,Domestic,Connecticut,"Plumbing, Heating, and Air-Conditioning Contractors (238220)",47 Canterbury Arms,New Milford,CT,06776-2754,newenglandplumbingservice@gmail.com
3517129,huskie convenience Corporation,Stock,Active,2026-09-15,Domestic,Connecticut,Other Farm Product Raw Material Merchant Wholesalers (424590),,,,,mohdqaid22@mail.ru
3517133,Best Stylez by FAR LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Beauty Salons (812112),39 1/2 Wedgewood Drive,Jewett City,CT,06351,beststylezbyfar@gmail.com
3517135,Cortes Consulting LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Other Social Advocacy Organizations (813319),2389 Main St.,Glastonbury,CT,06033,eastern@registeredagentsinc.com
3517137,Elevated Sip & Bites LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Caterers (722320),5 National Dr,Windsor Locks,CT,06096-1070,elevatedsipandbitesllc@gmail.com
3517140,Four Sisters Flowers LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Florists (459310),24 Sinawoy Rd,Cos Cob,CT,06807-2324,admin@4sistersflowers.com
3517141,The Network Group LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Computer Systems Design Services (541512),1102 Kristins Way,Bloomfield,CT,06002-3383,gaudioso.j@thenetworkgroupct.com
3517144,Zoria LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Software Publishers (513210),2389 Main St.,Glastonbury,CT,06033,eastern@northwestregisteredagent.com
3517146,Gotto LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Software Publishers (513210),59 Bertmor Dr,Stamford,CT,06905-2114,john@gotto.io
3517151,M. A. Palmer Bookkeeping LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Other Accounting Services (541219),249 Blue Hills Ave,Hartford,CT,06112-1850,mapalmerbookkeeping@gmail.com
3517153,Gabe's Take LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Periodical Publishers (513120),18 Park Lane,Westport,CT,06880,gabrielshenhar@gmail.com
3517156,Everwell Logistics LLC,LLC,Active,2026-09-15,Domestic,Connecticut,"General Freight Trucking, Local (484110)",128 GARDEN ST,FARMINGTON,CT,06032-2254,everwelllogistics777@gmail.com
3517162,Shop & Table LLC,LLC,Active,2026-09-15,Domestic,Connecticut,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services (518210)",36 Georges Hill Rd,Newtown,CT,06470-1036,dan@shopandtable.com
3517172,Kaji Works LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Custom Computer Programming Services (541511),79 Hubbard Rd,West Haven,CT,06516-6638,richard@kajiworks.com
3517178,Papa's Place LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Limited-Service Restaurants (722513),"1886 Main Street, Stratford, CT, USA",STRATFORD,CT,06615,papasplacellc@gmail.com
3518052,"Constant Health Group, LLC",LLC,Active,2026-09-15,Domestic,,524210,19 South main street,EAST HAMPTON,CT,06424,info@contanthealthgroup.com
3491684,"Venerated Capital, LLC",LLC,Active,2026-09-14,Foreign,DELAWARE,Portfolio Management and Investment Advice (523940),30 Old Kings Hwy S,Darien,CT,06820,steve.quinn@veneratedcapital.com
3507953,"Power Delivery Alliance, LLC",LLC,Active,2026-09-14,Foreign,NORTH CAROLINA,Power and Communication Line and Related Structures Construction (237130),116 Bailey Ct,Norman,OK,73072-3864,processing@incorp.com
3508241,Aunties All-Occasion Rentals & Services L.L.C.,LLC,Active,2026-09-14,Domestic,Connecticut,All Other Consumer Goods Rental (532289),29 Kent St,Hartford,CT,06112-2129,auntiesrentals@gmail.com
3510609,YY 370 Walnut Street LLC,LLC,Active,2026-09-14,Foreign,NEW YORK,Lessors of Other Real Estate Property (531190),5014 16th Ave,Brooklyn,NY,11204-1482,admin@corpexinc.com
3512671,Libre Retirement LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Miscellaneous Financial Investment Activities (523999),2389 Main St.,Glastonbury,CT,06033,slack@mtbonnell.net
3512740,Iron Eagle General Services LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Residential Remodelers (236118),22 Beaver Bog Rd,New Fairfield,CT,06812-2732,ironeaglegeneralservice@gmail.com
3513307,Aresco Travel LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Travel Agencies (561510),63 East St,Middletown,CT,06457-1904,seb@largaytravel.com
3513899,"Optum Pharmacy 701, LLC",LLC,Active,2026-09-14,Foreign,DELAWARE,Pharmacy Benefit Management and Other Third Party Administration of Insurance and Pension Funds (524292),1 Optum Circle,Eden Prairie,MN,55344,govdocs@unitedagentgroup.com
3514131,43 Woodruff LLC,LLC,Active,2026-09-14,Foreign,NEW YORK,Residential Property Managers (531311),281 N Washington St,SLEEPY HOLLOW,NY,10591-2356,mlowitt@lowittlaw.com
3514289,"3T MCD, LLC",LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Other Real Estate Property (531190),191 Church st,Naugatuck,CT,06770,tomm@nsiserv.com
3514318,"3T LQOC, LLC",LLC,Active,2026-09-14,Domestic,Connecticut,All Other Amusement and Recreation Industries (713990),191 Church St,Naugatuck,CT,06770,tomm@nsiserv.com
3514696,597 West Main LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Nonresidential Buildings except Miniwarehouses (531120),300 Talcott Notch Rd,Farmington,CT,06032-1623,vickilokwok@gmail.com
3514730,EversRemodeling LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Residential Remodelers (236118),180 Frederick St,Stamford,CT,06902-6135,eversremodelingllc@gmail.com
3514990,SILKAI CORPORATION,Stock,Active,2026-09-14,Domestic,Connecticut,Other Miscellaneous Nondurable Goods Merchant Wholesalers (424990),75 WARFIELD ST,MILFORD,CT,06461,kjin@easternaccounting.com
3515158,Quick Pick Rentals LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Passenger Car Rental (532111),15 Renzulli Rd,Norwalk,CT,06851-4407,quickpickrentals1@gmail.com
3515174,Karolina Landscaping LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Landscaping Services (561730),32 WINTER ST,ANSONIA,CT,06401,karolinalandscaping1031@gmail.com
3515499,RLJ Electrical Solutions LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Electrical Contractors and Other Wiring Installation Contractors (238210),3 Strathmore Ln,Westport,CT,06880,eastern@northwestregisteredagent.com
3515770,"Roberto Travieso, MD, PLLC",LLC,Active,2026-09-14,Domestic,Connecticut,Offices of Physicians except Mental Health Specialists (621111),2389 Main St.,Glastonbury,CT,06033,travieso.rob@gmail.com
3515771,Pa� House Indoor Dog park LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Pet and Pet Supplies Retailers (459910),5 Miller Ave,Quaker Hill,CT,06375-1504,pauhausdogpark@gmail.com
3515772,FIELD DAY LIVE LLC,LLC,Active,2026-09-14,Foreign,WYOMING,"Promoters of Performing Arts, Sports, and Similar Events without Facilities (711320)",34 DAVENPORT RIDGE LANE,STAMFORD,CT,06903,ilarioaltamura@icloud.com
3515775,Root and Cellar Estate LLC,LLC,Active,2026-09-14,Domestic,Connecticut,All Other Specialty Food Retailers (445298),1376 Salt Point Tpke,Pleasant Valley,NY,12569-7021,stefanithreadgill@icloud.com
3515779,Brezi LLC,LLC,Active,2026-09-14,Domestic,Connecticut,All Other Miscellaneous Retailers (459999),83 Minturn Rd,Bridgeport,CT,06606-1253,registrationhelp01@outlook.com
3515788,AlphaCore Holdings LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Other Accounting Services (541219),164 E Center St,Manchester,CT,06040-5241,alphacorebooks@gmail.com
3515795,"Castle Courier, LLC",LLC,Active,2026-09-14,Domestic,Connecticut,Couriers and Express Delivery Services (492110),3599 Hebron Avenue Glastonbury,GLASTONBURY,CT,06033,castle_courier_ct@yahoo.com
3515798,Heirloom Flame Vintage Candles LLC,LLC,Active,2026-09-14,Domestic,Connecticut,All Other Miscellaneous Retailers (459999),2 N Main St,Beacon Falls,CT,06403-1151,bryannaford15@yahoo.com
3515799,Lindys Enterprise LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Marketing Consulting Services (541613),2389 Main St.,Glastonbury,CT,06033,eastern@northwestregisteredagent.com
3515801,12 First St LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),12 First St,Norwalk,CT,06855,carolgoodchild@aol.com
3515804,MTV Manning Road Holdings LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),2389 Main St,Glastonbury,CT,06033-4617,eastern@northwestregisteredagent.com
3515805,Connecticut Quick Lube LLC,LLC,Active,2026-09-14,Domestic,Connecticut,General Automotive Repair (811111),15 Shanti Place,Tolland,CT,06084,eoilchange@yahoo.com
3515811,Apex Strategies LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Administrative Management and General Management Consulting Services (541611),118,East Hartland,CT,06027,apexstrategies.jb@gmail.com
3515812,Isaac&co. LLC,LLC,Active,2026-09-14,Domestic,Connecticut,All Other Miscellaneous Textile Product Mills (314999),2389 Main St.,Glastonbury,CT,06033,eastern@northwestregisteredagent.com
3515814,Brabant Velaj and Company LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),84 Holmes Ave,Darien,CT,06820-3922,aulonavelaj@yahoo.com
3515816,Turn the Page Counseling and Consulting PLLC,LLC,Active,2026-09-14,Domestic,Connecticut,Offices of Mental Health Practitioners except Physicians (621330),2389 Main St.,Glastonbury,CT,06033,eastern@northwestregisteredagent.com
3515819,SauceSquatch LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Specialty Canning (311422),18 North Cir,Beacon Falls,CT,06403-1116,info@saucesquatchbf.com
3515820,GM Realty Holdings Limited Liability Company,LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Nonresidential Buildings except Miniwarehouses (531120),23 Lantern Hill Rd,Madison,CT,06443-2941,bmeriam@gmail.com
3515832,omnisense robotics LLC,LLC,Active,2026-09-14,Domestic,Connecticut,"Research and Development in the Physical, Engineering, and Life Sciences except Nanotechnology and Biotechnology (541715)",283 Fairway Xing,Glastonbury,CT,06033-1465,chaimei@gmail.com
3515835,ACTION CENTER ON RACE AND THE ECONOMY INSTITUTE Corp.,Non-Stock,Active,2026-09-14,Foreign,ILLINOIS,Civic and Social Organizations (813410),"1901 West Carroll Avenue, 3rd Floor",Chicago,IL,60612,saqib@acrecampaigns.org
3515837,Sparkling Cichlids LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Pet and Pet Supplies Retailers (459910),140 Russell St # 1,Waterbury,CT,06708,sparklingcichlidsllc@gmail.com
3515840,PRECISION ACCOUNTING AND CONTROLLER SERVICES Incorporated,Stock,Active,2026-09-14,Domestic,Connecticut,Other Accounting Services (541219),,,,,athulpillai2303@gmail.com
3515847,Matt's Lawncare LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Landscaping Services (561730),119 Watch Hill Rd,Berlin,CT,06037,matt.santoro1@icloud.com
3515851,Curley Land & Farm Services LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Landscaping Services (561730),7 Oakleaf Dr,Colchester,CT,06415,brendancrly@gmail.com
3515853,Harbor Light Charters LLC,LLC,Active,2026-09-14,Domestic,Connecticut,"Scenic and Sightseeing Transportation, Water (487210)",26 Mallard Dr,Greenwich,CT,06830-6710,otunney@mac.com
3515854,EMB Landscaping LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Landscaping Services (561730),130 Flat Rock Dr,Ridgefield,CT,06877-5312,embreitenbach09@gmail.com
3515857,BTO Marine LLC,LLC,Active,2026-09-14,Domestic,Connecticut,"Scenic and Sightseeing Transportation, Water (487210)",26 Mallard Dr,Greenwich,CT,06830-6710,otunney@mac.com
3515859,Casteel Products LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Clothing and Clothing Accessories Retailers (458110),512 Third Ave,West Haven,CT,06516,rrodican87@gmail.com
3515860,Thick Thriving Tresses LLC,LLC,Active,2026-09-14,Domestic,Connecticut,"All Other Professional, Scientific, and Technical Services (541990)",397 Cottage Grove Rd,Bloomfield,CT,06002-3119,thickthrivingtresses@gmail.com
3515870,Balanced Minds Limited Liability Company,LLC,Active,2026-09-14,Domestic,Connecticut,Offices of Mental Health Practitioners except Physicians (621330),33 Godar Ter,East Hartford,CT,06118-1926,ladylanisgrullon@gmail.com
3515872,VFS logistics L.L.C.,LLC,Active,2026-09-14,Domestic,Connecticut,"Specialized Freight except Used Goods Trucking, Long-Distance (484230)",557 Prospect Ave. Suite 102,West Hartford,CT,06105,castrojose09686@gmail.com
3515875,CARLOS A SALAZAR GUZMAN LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Residential Remodelers (236118),43 Pembroke Rd,Danbury,CT,06811-3055,carlos.salazar2023@icloud.com
3515880,22 Homestead LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),300 Talcott Notch Rd,Farmington,CT,06032-1623,vickilokwok@gmail.com
3515882,Spielman Construction LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Other Personal and Household Goods Repair and Maintenance (811490),36 Pearl Hill St,Milford,CT,06460-3243,william@spielmanpropertymanagement.com
3515885,Thane and Sons LLC,LLC,Active,2026-09-14,Domestic,Connecticut,"Plumbing, Heating, and Air-Conditioning Contractors (238220)",51 Spire View Rd,Ridgefield,CT,06877-1816,kashpalicha@1tomplumber.com
3515889,The Boujee Empire LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Clothing and Clothing Accessories Retailers (458110),9 Gate Way,Hamden,CT,06518-2019,theboujeeloungeboutique@gmail.com
3515895,49 CENTER ST LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),49 Center St,West Haven,CT,06516-3862,alejaquintero_91@hotmail.com
3515898,213 Main Street LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Other Activities Related to Real Estate (531390),1010 Wethersfield Avenue,Hartford,CT,06114,jdeutsch@mehmg.com
3515900,Enzo towing&Recovery LLC,LLC,Active,2026-09-14,Domestic,Connecticut,All Other Automotive Repair and Maintenance (811198),100 Silver Street,New Britain,CT,06053,enzoramos122320@gmail.com
3515903,Swan Cottage LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),10 Pratt Rd,Old Saybrook,CT,06475-2719,samkaplowitz@gmail.com
3515904,Embermill LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Custom Computer Programming Services (541511),88 Martin Rd,Hebron,CT,06248-1200,jcuster@embermill.com
3515911,CrossBoom Recovery & Transport LLC,LLC,Active,2026-09-14,Domestic,Connecticut,All Other Automotive Repair and Maintenance (811198),170 N main st,Middletown,CT,06457,crossboom.transport@gmail.com
3515912,FARRA CONSTRUCTION LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Drywall and Insulation Contractors (238310),93 HITCHCOCK RD,WATERBURY,CT,06705-3983,faaluufarra@gmail.com
3515913,241 Main Street LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Other Activities Related to Real Estate (531390),1010 Wethersfield Aveue,Hartford,CT,06114,jdeutsch@mehmg.com
3515915,SkyCare LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Services for the Elderly and Persons with Disabilities (624120),456 Bethmour Road,Bethany,CT,06524,mofa1978@yahoo.com
3515917,"North Sound Capital, LLC",LLC,Active,2026-09-14,Domestic,Connecticut,Administrative Management and General Management Consulting Services (541611),42 Brentwood Dr,Avon,CT,06001-3409,bwalsh@northsoundcapital.com
3515919,Legacy Circle Inc,Non-Stock,Active,2026-09-14,Domestic,Connecticut,Civic and Social Organizations (813410),,,,,legacycircleofficial@gmail.com
3515920,ADCONVERSION LLC,LLC,Active,2026-09-14,Foreign,FLORIDA,Marketing Consulting Services (541613),28845 SW 188th Ct,Homestead,FL,33030,filings@corpnet.com
3515924,Laura Manuel Art LLC,LLC,Active,2026-09-14,Domestic,Connecticut,"Independent Artists, Writers, and Performers (711510)",575 Pacific St,Stamford,CT,06902-5814,lmanuel7@icloud.com
3515929,MERGEBOX LLC,LLC,Active,2026-09-14,Domestic,,513210,1019 MAIN ST UNIT #1125,BRIDGEPORT,CT,06604,vil.alt.holder@gmail.com
3515935,"Gold Coast Property Development, LLC",LLC,Active,2026-09-14,Domestic,Connecticut,New Housing For-Sale Builders (236117),6 Marlborough Rd,Norwalk,CT,06851-2634,mail@davoli.us
3515937,JEY HOME SERVICES LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Janitorial Services (561720),275 Park St,Bridgeport,CT,06608-1641,sanchezmontilva7@gmail.com
3515939,Rapid NE Transport LLC,LLC,Active,2026-09-14,Domestic,Connecticut,"General Freight Trucking, Local (484110)",76 Liberty St,Pawcatuck,CT,06379,rapidnetransport@outlook.com
3515940,"JSG Holdings, LLC",LLC,Active,2026-09-14,Domestic,Connecticut,Offices of Other Holding Companies (551112),84 Park Place Cir,West Hartford,CT,06110-1426,jgorman@northsoundcapital.com
3515941,"DEXTEROUS LABS, LLC",LLC,Active,2026-09-14,Domestic,,541512,"770 CHAPEL STREET, 3RD FLOOR",NEW HAVEN,CT,06510,aarondollar@hotmail.com
3515945,"Reach Every Student, Inc.",Non-Stock,Active,2026-09-14,Domestic,Connecticut,Educational Support Services (611710),,,,,dangreden@gmail.com
3515947,HIS Flock Ministry LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Religious Organizations (813110),370 Riverside Avenue,Torrington,CT,06790,jamesmulhern762@gmail.com
3515954,Violi Investments LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),75 Heathridge Rd,Hamden,CT,06514-1207,nadin@nmcpa.us
3515955,"TOP Holdings, Inc.",Stock,Active,2026-09-14,Domestic,Connecticut,All Other Personal Services (812990),,,,,tpowell@franchisesource.com
3515957,RF CONNECT LLC,LLC,Active,2026-09-14,Foreign,,238210,"37735 ENTERPRISE CT., STE. 100",FARMINGTON HILLS,MI,48331,LAK@RFCONNECT.COM
3515958,50 mitchell ave holdings LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),576 Central Ave,East Orange,NJ,07018,ephrain@skyrockrentals.com
3515959,The O4 Collection Limited Liability Company,LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),4 Joanne Ln,Weston,CT,06883-2712,ofer.adam@gmail.com
3515960,MSKCRE Limited Liability Company,LLC,Active,2026-09-14,Domestic,Connecticut,Other Activities Related to Real Estate (531390),77 Prospect Street,Stamford,CT,06901,markskatzjr17@gmail.com
3515961,a little taste of deliciousness catering LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Caterers (722320),1019 Main St,Somers,CT,06071,ej.elmore2@gmail.com
3515965,Beat The Line Broadcast LLC,LLC,Active,2026-09-14,Domestic,Connecticut,"Independent Artists, Writers, and Performers (711510)",255 Strawberry Hill Ave,Stamford,CT,06902-2547,beatthelinebroadcast@gmail.com
3515966,O4 Collection at Fountain Terrace Limited Liability Company,LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),4 Joanne Ln,Weston,CT,06883-2712,ofer.adam@gmail.com
3515967,Phillips Hathaway LLC,LLC,Active,2026-09-14,Domestic,Connecticut,All Other General Merchandise Retailers (455219),248 Millerton Rd,Sharon,CT,06069-2071,petehath88@gmail.com
3515971,O4 Collection at 20 Reynolds Limited Liability Company,LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),4 Joanne Ln,Weston,CT,06883-2712,ofer.adam@gmail.com
3515972,MBZ NoMap LLC,LLC,Active,2026-09-14,Domestic,Connecticut,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers (516210)",226 hillside ave,Hartford,CT,06106-3532,shor35170@gmail.com
3515973,O4 Collection at 43 Moody Limited Liability Company,LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),4 Joanne Ln,Weston,CT,06883-2712,ofer.adam@gmail.com
3515974,PRT WOODWORKS LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Finish Carpentry Contractors (238350),234 White St,Danbury,CT,06810-6852,pedroporto813@gmail.com
3515975,EMC Properties LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Nonresidential Property Managers (531312),67 Turnberry Ct,Watertown,CT,06795-3174,edoeshair66@gmail.com
3515977,CONEXION LATINA 1 LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Convenience Retailers (445131),1636 BALDWIN ST,WATERBURY,CT,06706,salazartony679@gmail.com
3515991,Long View Realty LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Other Real Estate Property (531190),12 Washington Avenue,North Haven,CT,06473,paul_aquila@yahoo.com
3515999,ANA Hospitality LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Drinking Places Alcoholic Beverages (722410),548 Kings Highway Cutoff,Fairfield,CT,06824-5306,alex.geller15@gmail.com
3516002,Darwin Design LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Landscaping Services (561730),67 Clinton Ave,Norwalk,CT,06854,darwindesignct@gmail.com
3516005,RS FERREIRA SERVICES LLC,LLC,Active,2026-09-14,Domestic,Connecticut,All Other Support Services (561990),66 Barnabas Rd,Newtown,CT,06470,reijane.soares@hotmail.com
3516013,"Sun Industries, LLC",LLC,Active,2026-09-14,Domestic,Connecticut,"All Other Professional, Scientific, and Technical Services (541990)",488 East Street,New Britain,CT,06051,chris.md3@gmail.com
3516016,EJS Construction LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Residential Remodelers (236118),108 ORANGE ST,MERIDEN,CT,06451,solisfajardoerligjabier@gmail.com
3516019,Veling BB132 LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),1 Newbury Ct,Simsbury,CT,06070-1673,ashaesh@hotmail.com
3516020,LENDERMAC LLC,LLC,Active,2026-09-14,Foreign,,522292,"10550 CAMDEN DRIVE, SUITE B",CYPRESS,CA,90630,K@LENDERMAC.COM
3516022,Proper Post Fencing LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Residential Remodelers (236118),140 N Whittlesey Ave,Wallingford,CT,06492-3731,properpostfencing@gmail.com
3516023,Socorro Consulting LLC,LLC,Active,2026-09-14,Domestic,Connecticut,All Other Business Support Services (561499),672 Queen St,Southington,CT,06489-1540,socorrocnslt@gmail.com
3516026,LanFemme LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Interior Design Services (541410),60 Jerimoth Dr,Branford,CT,06405-2226,lana.nguyen.1214@gmail.com
3516029,Intelerad Holdings USA Ltd.,Stock,Active,2026-09-14,Foreign,DELAWARE,Offices of Other Holding Companies (551112),500 W Monroe St,Chicago,IL,60661-3671,pia.eskew@gehealthcare.com
3516036,Asian Buffet 533 LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Full-Service Restaurants (722511),533 S Broad St,Meriden,CT,06450-6661,pgqh3419@hotmail.com
3516039,Harbor Point NailS LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Nail Salons (812113),711 Canal St,Stamford,CT,06902-6094,pgqh3419@hotmail.com
3516040,1100 BOSTON REALTY LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Other Activities Related to Real Estate (531390),1100 BOSTON AVENUE,BRIDGEPORT,CT,06610,anthonygmanagement13@gmail.com
3516042,Sarmento Properties LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),7 Northeast Dr,North Haven,CT,06473,tony@investmentonellc.com
3516048,"JRG TRADING, LLC",LLC,Active,2026-09-14,Domestic,Connecticut,Used Merchandise Retailers (459510),51 Comstock Bridge Rd,Colchester,CT,06415-2621,jrgtrading1994@yahoo.com
3516049,"Sauron Industries, Inc",Stock,Active,2026-09-14,Foreign,DELAWARE,Security Systems Services except Locksmiths (561621),2389 Main St,Glastonbury,CT,06033-4617,eastern@registeredagentsinc.com
3516052,S M BLAZE LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Residential Remodelers (236118),180 Williamson Cir,Oakville,CT,06779-2027,support@usa-llc-filing.com
3516056,CanopyDecks LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Software Publishers (513210),2389 Main St,Glastonbury,CT,06033-4617,canopydecks@gmail.com
3516059,Top Nails Spa12 LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Nail Salons (812113),1212 E Putnam Ave,Riverside,CT,06878-1431,pgqh3419@hotmail.com
3516060,"Oceanfront Film Finance, LLC",LLC,Active,2026-09-14,Domestic,Connecticut,Motion Picture and Video Production (512110),210 Meadow Hills Dr,Guilford,CT,06437-1253,dsheldon25@gmail.com
3516064,CODIGO BARBER LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Barber Shops (812111),430 Main Ave,Norwalk,CT,06851-7004,codigobarberstudio@gmail.com
3516066,Level Up With Beth LLC,LLC,Active,2026-09-14,Domestic,Connecticut,"Independent Artists, Writers, and Performers (711510)",1321 Upland Dr.PMB 17295,Houston,TX,77043,light@levelupwithbeth.com
3516069,TS STHETICS LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Beauty Salons (812112),464 Boston Post Road,Orange,CT,06477,support@usa-llc-filing.com
3516070,Coughlin Capital P2 LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Residential Remodelers (236118),450 Ocean Ave,Stratford,CT,06615-7830,tom.c.coughlin@gmail.com
3516084,M&L CLEANING LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Janitorial Services (561720),19 MOSS AVE,Danbury,CT,06810,victorpaguay609@gmail.com
3516085,America First Holdings LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Other Chemical and Allied Products Merchant Wholesalers (424690),7 Frazier St,Mystic,CT,06355,jackprice74747@gmail.com
3516087,VIDAHLIA FLORAL LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Florists (459310),62 Accornero Lane,Glastonbury,CT,06073,support@usa-llc-filing.com
3516091,Gracious Growth CT LLC,LLC,Active,2026-09-14,Domestic,Connecticut,"Offices of Physical, Occupational and Speech Therapists, and Audiologists (621340)",268 Post Rd Ste 200 #469064,Fairfield,CT,06824,avi@graciousgrowthaba.com
3516092,"High Cadence Advisory, LLC",LLC,Active,2026-09-14,Domestic,Connecticut,Administrative Management and General Management Consulting Services (541611),16 Brandon Cir,Wilton,CT,06897-3200,daveblankenship32@gmail.com
3516095,"OM22 Holdings, LLC",LLC,Active,2026-09-14,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),6 Pine Tree Drive,Katonah,NY,10536,eddymicro@gmail.com
3516097,Goth Garden Records LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Record Production and Distribution (512250),47 Kenwood Cir,Bloomfield,CT,06002-3435,fllowermessages@gmail.com
3516107,Lucere Psychotherapy LLC,LLC,Active,2026-09-14,Domestic,Connecticut,Offices of Mental Health Practitioners except Physicians (621330),52 Sharon Dr,East Haven,CT,06512,jennadelucalcsw@gmail.com
