entity_id,name,formed,entity_type,status,jurisdiction,street,street_2,city,state,zip,agent_organization,agent_city
20268129263,DL Willow Road LLC,2026-09-08,DLLC,Good Standing,CO,1235 W 58th St,,Kansas City,MO,64113,C T CORPORATION SYSTEM,Centennial
20268129270,"Independent Real Estate Broker, LLC",2026-09-08,DLLC,Good Standing,CO,1013 Stanton St,,Colorado Springs,CO,80907,,Colorado Springs
20268129273,The OffSeason LLC,2026-09-08,DLLC,Good Standing,CO,2651 Lawrence Ct,,Lafayette,CO,80026,,Lafayette
20268129277,Revival Construction LLC,2026-09-08,DLLC,Good Standing,CO,29147 County Road 45,,Kiowa,CO,80117,,Kiowa
20268129282,Littles NoCo Repairs LLC,2026-09-08,DLLC,Good Standing,CO,1401 Casa Grande Blvd,,Fort Collins,CO,80526,,Fort Collins
20268129285,Pennington Outfitters LLC,2026-09-08,DLLC,Good Standing,CO,319 Reagan Dr,,Loveland,CO,80538,,Loveland
20268129290,"Slab Studios, LLC",2026-09-08,DLLC,Good Standing,CO,2550 Lima St,,Aurora,CO,80010,,Aurora
20268129292,LPZ Supply LLC,2026-09-08,DLLC,Good Standing,CO,302 Silver Mountain Dr,,Glenwood Springs,CO,81601,,Glenwood Springs
20268129293,Child Care Aware of America,2026-09-08,FNC,Good Standing,CA,1515 N Courthouse Rd.,3rd Floor,Arlington,VA,22201,"INCORP SERVICES, INC.",DENVER
20268129298,Delafield Energy LLC,2026-09-08,FLLC,Good Standing,DE,"5315 Highgate Dr, Suite 202",,Durham,NC,27713,Platinum Filings LLC,Lakewood
20268129303,Maima Transport Soloution Llc,2026-09-08,DLLC,Good Standing,CO,387 N Corona St,,Denver,CO,80218,,Denver
20268129307,OTTO CORP,2026-09-08,DPC,Good Standing,CO,1425 Florence St,,Aurora,CO,80010,MultiNational Services,Aurora
20268129310,"INSIGHT PIPE CONTRACTING, LLC",2026-09-08,FLLC,Good Standing,PA,232 Lancaster Road,,Harmony,PA,16037,C T CORPORATION SYSTEM,Centennial
20268129313,Paisa Pawn LLC,2026-09-08,DLLC,Good Standing,CO,338 Main St,,Longmont,CO,80501,,Longmont
20268129316,Builder Lot Acquisitions LLC,2026-09-08,DLLC,Good Standing,CO,7474 E Arkansas Ave Apt 2401,,Denver,CO,80231,,Denver
20268129319,Ink and Sky LLC,2026-09-08,DLLC,Good Standing,CO,9631 W Coco Cir Unit 205,,Littleton,CO,80128,,Littleton
20268129322,Dead Reckoning Studio LLC,2026-09-08,DLLC,Good Standing,CO,5661 Glenstone Dr,,Highlands Ranch,CO,80130,,Highlands Ranch
20268129324,Mountain to Mesa LLC,2026-09-08,DLLC,Good Standing,CO,721 1/2 N Boulevard St,,Gunnison,CO,81230,,Gunnison
20268129330,1674 Stardance LLC,2026-09-08,DLLC,Good Standing,CO,1674 Stardance Cir,,Longmont,CO,80504,,Longmont
20268129334,"Pacer Energy, LLC",2026-09-08,FLLC,Good Standing,WY,2220 Dell Range Blvd Ste 100,,Cheyenne,WY,82009,,Broomfield
20268129336,Aurora International Studies LLC,2026-09-08,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268129338,Amanu Health LLC,2026-09-08,DLLC,Good Standing,CO,17635 W 83rd Pl,,Arvada,CO,80007,,Arvada
20268129341,Tumaini Across Borders,2026-09-08,DNC,Good Standing,CO,3835 Radiant Dr Apt 552,,Colorado Springs,CO,80917,,Colorado Springs
20268129342,Longs Peak Logging LLC,2026-09-08,DLLC,Good Standing,CO,730 Ponderosa Dr Unit J,,Fort Collins,CO,80521,,Fort Collins
20268129356,"CKRE Ventures, LLC",2026-09-08,DLLC,Good Standing,CO,3874 S Hudson St,,Denver,CO,80237,,Denver
20268129358,TORBO HOLDINGS LLC,2026-09-08,DLLC,Good Standing,CO,338 Main St,,Longmont,CO,80501,,Longmont
20268129369,Front Range Routes LLC,2026-09-08,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268129373,Harden Custom Home LLC,2026-09-08,DLLC,Good Standing,CO,4300 W 51st Ave,,Denver,CO,80212,,Denver
20268129382,RLC AUTO GROUP LLC,2026-09-08,DLLC,Good Standing,CO,2136 73rd Ave,,Greeley,CO,80634,,Greeley
20268129384,PRIME FOB LLC,2026-09-08,DLLC,Good Standing,CO,833 N Hennessey St,,New Orleans,LA,70119,Rocky Mountain RA LLC,Denver
20268129385,Stones & Sticks Ltd.,2026-09-08,DLLC,Good Standing,CO,21276 E Aberdeen Dr,,Centennial,CO,80015,,Centennial
20268129390,"K Marketing, LLC",2026-09-08,FLLC,Good Standing,DE,"Granite Parkway II, 5700 Granite P",Suite 435,Plano,TX,75024,"CAPITOL CORPORATE SERVICES, INC.",BRIGHTON
20268129395,Hawaii Peaks LLC,2026-09-08,DLLC,Good Standing,CO,2185 Wake Forest Ct,,Colorado Springs,CO,80918,,Colorado Springs
20268129398,TK HANGANG LLC,2026-09-08,DLLC,Good Standing,CO,2281 S PEORIA ST,,AURORA,CO,80014,,AURORA
20268129399,15 White Dove LLC,2026-09-08,DLLC,Good Standing,CO,3317 N Prospect St,,Colorado Springs,CO,80907,Pierce Elliott Law PLLC,Westcliffe
20268129400,"Finley Fine Art, L.L.C.",2026-09-08,DLLC,Good Standing,CO,4469 Tennyson St Unit 4,,Denver,CO,80212,,Denver
20268129402,LAYR City llc,2026-09-08,DLLC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,Registered Agents Inc,Denver
20268129404,Giomiche LLC,2026-09-08,DLLC,Good Standing,CO,2343 S Vaughn Way Apt 111,,Aurora,CO,80014,,Aurora
20268129405,"Four Seasons Land Management, LLC",2026-09-08,DLLC,Good Standing,CO,3715 Penang Dr,,Castle Rock,CO,80109,,Castle Rock
20268129409,Salida Del Sol LLC,2026-09-08,DLLC,Good Standing,CO,8107 Buck Run,,Salida,CO,81201,,Salida
20268129415,"315 Eastom Ave, LLC",2026-09-08,DLLC,Good Standing,CO,3825 Pierce St,,Wheat Ridge,CO,80033,"Bluebird Day RE Investments, LLC",Wheat Ridge
20268129418,"Village Fertility Pharmacy, LLC",2026-09-08,FLLC,Good Standing,DE,335 Bear Hill Road,,Waltham,MA,02451,C T CORPORATION SYSTEM,Centennial
20268129423,Gutters Solutions LLC,2026-09-08,DLLC,Good Standing,CO,12255 E Louisiana Ave,,Aurora,CO,80012,,Aurora
20268129425,"Kings Lacrosse Club, LLC",2026-09-08,DLLC,Good Standing,CO,6984 Esperanza Dr,,Castle Pines,CO,80108,,Castle Pines
20268129430,AP Valuation Services LLC,2026-09-08,DLLC,Good Standing,CO,1439 Luna Dr,,Fountain,CO,80817,,Fountain
20268129435,DPI Real Estate LLC,2026-09-08,DLLC,Good Standing,CO,312 E 11th St,,Loveland,CO,80537,,Loveland
20268129438,The Unpaved Path Project LLC.,2026-09-08,DLLC,Good Standing,CO,6665 Parkridge Ct,,Colorado Springs,CO,80915,,Colorado Springs
20268129441,MIR Growth Consultants LLC,2026-09-08,DLLC,Good Standing,CO,3650 Uinta St Unit 110,,Denver,CO,80238,Mirdock holdings llc,Denver
20268129443,Bean and Scoop LLC,2026-09-08,DLLC,Good Standing,CO,15695 W 52nd Dr,,Golden,CO,80403,,Golden
20268129447,The AB Creative Collective LLC,2026-09-08,DLLC,Good Standing,CO,2059 19th St,,Denver,CO,80202,,Denver
20268129476,Smith Brother Holdings LLC,2026-09-08,DLLC,Good Standing,CO,2487 E Nichols Cir,,Centennial,CO,80122,,Centennial
20268129480,Mountain Sasquatch LLC,2026-09-08,DLLC,Good Standing,CO,6937 E Easter Pl,,Centennial,CO,80112,,Centennial
20268129481,"Catalpa Law, Ltd.",2026-09-08,DLLC,Good Standing,CO,2123 N Gaylord St,,Denver,CO,80205,,Denver
20268129487,Rivers and Roots Coaching LLC,2026-09-08,DLLC,Good Standing,CO,7220 W Jefferson Ave Ste 320,,Lakewood,CO,80235,,Lakewood
20268129488,JLTA LLC,2026-09-08,DLLC,Good Standing,CO,3411 Astana Dr,,Colorado Springs,CO,80916,SimpleBiz Registered Agent Services LLC,Boulder
20268129490,"E&K Rescue and Rehabilitation, Inc.",2026-09-08,DNC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,Registered Agents Inc,Denver
20268129491,APX Construction LLC,2026-09-08,DLLC,Good Standing,CO,1766 Tamarac St,,Denver,CO,80220,,Denver
20268129501,Zs Irrigation Experts LLC,2026-09-08,DLLC,Good Standing,CO,721 Eldorado Blvd Apt 112,,Broomfield,CO,80021,,Broomfield
20268129505,WILLIAM T. KING INC.,2026-09-08,DPC,Good Standing,CO,8793 W 46th Ave,,Wheat Ridge,CO,80033,,Wheat Ridge
20268129507,ClearView Headlight Restoration LLC,2026-09-08,DLLC,Good Standing,CO,1806 Blake St,,Pueblo,CO,81003,,Pueblo
20268129512,"Boughey Advisory, LLC",2026-09-08,DLLC,Good Standing,CO,9151 Princeton St,,Highlands Ranch,CO,80130,,Highlands Ranch
20268129518,Waylete Consulting LLC,2026-09-08,DLLC,Good Standing,CO,1500 N Grant St,STE N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268129520,"Cindy Duff, PT, ATP, SMS LLC",2026-09-08,DLLC,Good Standing,CO,3933 Meade St,,Denver,CO,80211,,Denver
20268129523,APEX Home Inspections Ltd,2026-09-08,DLLC,Good Standing,CO,17190 Mt Vernon Rd Lot 147,,Golden,CO,80401,,Golden
20268129526,MAILA SOFTWARE LLC,2026-09-08,DLLC,Good Standing,CO,7549 Pierce St,,Arvada,CO,80003,,Arvada
20268129531,CAKES FOR POOKIE LLC,2026-09-08,DLLC,Good Standing,CO,5271 Melvick Ln,,Johnstown,CO,80534,SimpleBiz Registered Agent Services LLC,Boulder
20268129536,Clark's Home Inspection LLC,2026-09-08,DLLC,Good Standing,CO,1703 West St,,Pueblo,CO,81003,,Pueblo
20268129538,Rayo LLC,2026-09-08,DLLC,Good Standing,CO,9073 Fayette St,,Denver,CO,80260,,Denver
20268129546,"Virtruvi Software, Inc.",2026-09-08,FPC,Good Standing,DE,555 17th St,Ste 1500,Denver,CO,80202,CORPORATION SERVICE COMPANY,Littleton
20268129552,"Hockey Edge Training, LLC",2026-09-08,DLLC,Good Standing,CO,590 W Highway 105,#282,Monument,CO,80132,,Monument
20268129563,Reed's Rocks Geologic Consulting LLC,2026-09-08,DLLC,Good Standing,CO,3202 E 4th Ave,,Durango,CO,81301,,Durango
20268129572,Engel Site Design LLC,2026-09-08,DLLC,Good Standing,CO,565 Prospector Ave,,Durango,CO,81301,,Durango
20268129582,V&L LLC,2026-09-08,DLLC,Good Standing,CO,9251 E Mineral Ave,,Englewood,CO,80112,,Denver
20268129583,S.L LLC,2026-09-08,DLLC,Good Standing,CO,15045 Belford Ave.,10-103,Parker,CO,80134,,Parker
20268129594,5 Gallon Buckets LLC,2026-09-08,DLLC,Good Standing,CO,3099 Robb Cir,,Lakewood,CO,80215,,Lakewood
20268129602,Bearded Bat Gear LLC,2026-09-08,DLLC,Good Standing,CO,1331 S Cathay Ct Apt 201,,Aurora,CO,80017,,Aurora
20268129619,V&T LLC,2026-09-08,DLLC,Good Standing,CO,9251 E Mineral Ave,,Englewood,CO,80112,,Denver
20268129623,"Aphex Design, LLC",2026-09-08,DLLC,Good Standing,CO,740 N Pearl St Apt 201,,Denver,CO,80203,,Denver
20268129626,"Bluestem Mental Health, LLC",2026-09-08,DLLC,Good Standing,CO,2016 W 46th Ave,,Denver,CO,80211,,Denver
20268129630,Penrose Performance LLC,2026-09-08,DLLC,Good Standing,CO,445 Wright St Apt 111,,Lakewood,CO,80228,,Lakewood
20268129633,justbeCLAUS LLC,2026-09-08,DLLC,Good Standing,CO,2405 Flower Field Pl,,Castle Rock,CO,80104,,Castle Rock
20268129646,Water Softener America LLC,2026-09-08,DLLC,Good Standing,CO,1500 N Grant St,Ste R,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268129650,NANAS LOVELAND LLC,2026-09-08,DLLC,Good Standing,CO,91 Solstice Way,,Erie,CO,80516,,Erie
20268129663,ConcordNorth LLC,2026-09-08,DLLC,Good Standing,CO,35040 Country Green Rd,,Steamboat Springs,CO,80487,,Steamboat Springs
20268129672,Project2030,2026-09-08,DNC,Good Standing,CO,951 20th St #180,,Denver,CO,80202,Registered Agents Inc,Denver
20268129675,Books Eternal LLC,2026-09-08,DLLC,Good Standing,CO,55 Cedar Ct,,Longmont,CO,80503,,Longmont
20268129681,"Peach & Quiet, Inc.",2026-09-08,DPC,Good Standing,CO,7786 Blue Water Ln,,Castle Rock,CO,80108,,Castle Rock
20268129682,Rudy's Collectible Corner LLC,2026-09-08,DLLC,Good Standing,CO,4065 S Grant St,,Englewood,CO,80113,,Englewood
20268129684,Nomatinato Marketing LLC,2026-09-08,DLLC,Good Standing,CO,2721 Dundee Pl,,Erie,CO,80516,Registered Agents Inc,Denver
20268129687,"Classic Skincare by Catie, LLC",2026-09-08,DLLC,Good Standing,CO,3710 E Dartmouth Ave,,Denver,CO,80210,,Denver
20268129689,R&L Equipment LLC,2026-09-08,DLLC,Good Standing,CO,7536 County Road 65,,Keenesburg,CO,80643,,Keenesburg
20268129696,La Esperanza LLC,2026-09-08,DLLC,Good Standing,CO,421 Centro Way,,Fort Collins,CO,80524,MAD Independent Services LLC,Aurora
20268129701,Curious Pathways LLC,2026-09-08,DLLC,Good Standing,CO,13608 Raleigh St,,Broomfield,CO,80023,,Broomfield
20268129707,CZA Enterprise LLC,2026-09-08,DLLC,Good Standing,CO,465 Krameria St,,Denver,CO,80220,,Denver
20268129712,F&J FRESH CLEAN LLC,2026-09-08,DLLC,Good Standing,CO,3452 N Highlands Creek Pkwy,,Aurora,CO,80019,,Aurora
20268129716,Demers Enterprises LLC,2026-09-08,DLLC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,Registered Agents Inc,Denver
20268129717,Bailey One LLC,2026-09-08,DLLC,Good Standing,CO,1580 N Logan St Ste 660 #410810,,Denver,CO,80203,"UNITED STATES CORPORATION AGENTS, INC.",Greenwood Village
20268129718,"8878Plymouth, LLC",2026-09-08,DLLC,Good Standing,CO,5830 E 2nd St PMB 14,,Casper,WY,82609,Registered Agents Inc,Denver
20268129721,JOYFUL SIGNING LLC,2026-09-08,DLLC,Good Standing,CO,12904 Hudson St,,Thornton,CO,80241,SimpleBiz Registered Agent Services LLC,Boulder
20268129727,CMG CAMPANA MEDIA GROUP LLC,2026-09-08,DLLC,Good Standing,CO,9135 E 29th Pl,,Denver,CO,80238,,Denver
20268129734,Common Light LLC,2026-09-08,DLLC,Good Standing,CO,1312 17th St Unit #353,,Denver,CO,80202,,Lakewood
20268129754,HENSLEY PARKER INC,2026-09-08,DPC,Good Standing,CO,30 N GOULD ST STE R,,SHERIDAN,WY,82801,Innovation Incorporated,Denver
20268129763,DAVE KAISER CONSTRUCTION LLC,2026-09-08,DLLC,Good Standing,CO,18146 Iris Dr,,Sterling,CO,80751,DAVE KAISER CONSTRUCTION LLC,Sterling
20268129773,"The Cabin Collective Black Forest, LLC",2026-09-08,DLLC,Good Standing,CO,1405 Catnap Ln,,Monument,CO,80132,,Monument
20268129786,HENSELY PARKER INC,2026-09-08,FPC,Good Standing,WY,30 N GOULD ST STE R,,SHERIDAN,WY,82801,Innovation Incorporated,Denver
20268129809,"NM ELEC, L.P.",2026-09-08,FLP,Good Standing,DE,1633 Broadway 48th Floor,,New York,NY,10019-6708,Discern Registered Agent Inc.,Denver
20268129810,"TapWorks, LLC",2026-09-08,DLLC,Good Standing,CO,4651 Eldorado Springs Dr,,Boulder,CO,80303,,Boulder
20268129811,824 97th LLC,2026-09-08,DLLC,Good Standing,CO,9557 E 4th Ave,,Denver,CO,80230,,Denver
20268129812,"MKP II, LLC",2026-09-08,DLLC,Good Standing,CO,271 County Road 231,,Durango,CO,81303,,Durango
20268129818,Workman Builds LLC,2026-09-08,DLLC,Good Standing,CO,6598 S Newland Cir,,Littleton,CO,80123,,Littleton
20268129820,Boulder Home Cleaners LLC,2026-09-08,DLLC,Good Standing,CO,1500 N GRANT ST,#11823,Denver,CO,80203,Registered Agents Inc,Denver
20268129835,Top Line Equine Coaching LLC,2026-09-08,DLLC,Good Standing,CO,2215 S Sherman St,,Denver,CO,80210,,Denver
20268129843,"Stagecoach Logistics, LLC",2026-09-08,DLLC,Good Standing,CO,44 Cook St Ste 1000,,Denver,CO,80206,COGENCY GLOBAL INC.,Denver
20268129855,The Spirit Club Foundation,2026-09-08,FNC,Good Standing,MD,10417-B Metropolitan Ave,,Kensington,MD,20895,,
20268129856,HALO CURATE LLC,2026-09-08,DLLC,Good Standing,CO,269 MARILYN DR,,LAFAYETTE,LA,70503,Rocky Mountain RA LLC,Denver
20268129857,Infinite Imagination Ltd.,2026-09-08,DLLC,Good Standing,CO,893 Venhorst Rd,,Colorado Springs,CO,80920,,Colorado Springs
20268129860,The Conservation Alliance,2026-09-08,FNC,Good Standing,OR,18795 W 59th Pl,,Golden,CO,80403,,Golden
20268129867,Waters Acquisition Group LLC,2026-09-08,DLLC,Good Standing,CO,3385 W 29th Ave,,Denver,CO,80211,,Denver
20268129868,BS Excellent LLC,2026-09-08,DLLC,Good Standing,CO,411 lakewood cir B110,,Colorado Springs,CO,80910,,Colorado Springs
20268129873,Meridian Integrations LLC,2026-09-08,DLLC,Good Standing,CO,11154 Forest Hills Dr,,Parker,CO,80138,,Parker
20268129878,Positive Impact Foundation,2026-09-08,DNC,Good Standing,CO,1207 Northview Dr,,Erie,CO,80516,,Erie
20268129883,"State 38 Group, LLC",2026-09-08,DLLC,Good Standing,CO,7555 W Amherst Ave # 27171,,Denver,CO,80227,,Denver
20268129884,Society of Critical Care Obstetrics,2026-09-08,DNC,Good Standing,CO,1500 N. Grant St.,Ste C,Denver,CO,80203,Colorado Registered Agent LLC,Denver
20268129885,USA CopesVulcan valve Ltd,2026-09-08,DPC,Good Standing,CO,18121 E Hampden Ave,Unit C - 549,Aurora,CO,80013,Northwest Registered Agent LLC,Denver
20268129893,"Nuntius Creative, Inc.",2026-09-08,DPC,Good Standing,CO,1157 Hermitage Rd,,Rock Hill,SC,29732,"BISLaw, LLC",Denver
20268129904,16070 Yosemite LLC,2026-09-08,DLLC,Good Standing,CO,9557 E 4th Ave,,Denver,CO,80230,,Denver
20268129908,EW Watches Company LLC,2026-09-08,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268129910,V2ADV LLC,2026-09-08,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268129913,"Poiema Creative Co., LLC",2026-09-08,DLLC,Good Standing,CO,20375 Fountain Abbey Ct,,Monument,CO,80132,,Monument
20268129921,Reliably Yours LLC,2026-09-08,DLLC,Good Standing,CO,3033 Blake Street Unit 118,,Denver,CO,80205,Registered Agents Inc,Denver
20268129922,788 Merrill Workforce LLC,2026-09-08,DLLC,Good Standing,CO,130 Flying Fish Road,,Carbondale,CO,81623,Accretive Law PC,Aspen
20268129924,ARAIS Group LLC,2026-09-08,DLLC,Good Standing,CO,1007 Lake Ave,,Pueblo,CO,81004,Sawatch Company LLC,Pueblo
20268129932,"LocalKey Colorado, LLC",2026-09-08,DLLC,Good Standing,CO,3178 E Hinsdale Ave,,Centennial,CO,80122,"D6VG Holdings, LLC",Centennial
20268129957,Beaded Goat LLC,2026-09-08,DLLC,Good Standing,CO,7825 Lakeview Dr,,Colorado Springs,CO,80908,,Colorado Springs
20268129966,Fortress Group Corp.,2026-09-08,FPC,Good Standing,DE,225 FRANKLIN ST FL 26,,BOSTON,MA,02110,C T CORPORATION SYSTEM,Centennial
20268129976,Anglerfish Software LLC,2026-09-08,DLLC,Good Standing,CO,1500 N Grant St,Ste R,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268129979,UNIQUELY LLC,2026-09-08,DLLC,Good Standing,CO,650 North Wilmer Drive,,Bayfield,CO,81122,ZenBusiness Inc.,Denver
20268129980,Cistern Works LLC,2026-09-08,DLLC,Good Standing,CO,230 W Eaton Ave,,Cripple Creek,CO,80813,,Cripple Creek
20268129982,Fabry Technologies LLC,2026-09-08,DLLC,Good Standing,CO,489 El Paso Blvd,,Denver,CO,80221,,Denver
20268129989,10234 W Dartmouth LLC,2026-09-08,DLLC,Good Standing,CO,11940 Kearney Cir,,Thornton,CO,80233,,Thornton
20268129999,NEXORIAS LLC,2026-09-08,DLLC,Good Standing,CO,2020 N Academy Blvd Ste 261 # 4917,,Colorado Springs,CO,80909,REPUBLIC REGISTERED AGENT LLC,Colorado Springs
20268130005,GRAYSON-LILLY SOLUTIONS LLC,2026-09-08,DLLC,Good Standing,CO,2020 N Academy Blvd Ste 261 # 4920,,Colorado Springs,CO,80909,REPUBLIC REGISTERED AGENT LLC,Colorado Springs
20268130007,Dynamic Medical Consulting LLC,2026-09-08,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268130008,Pitstop Garage Floors LLC,2026-09-08,DLLC,Good Standing,CO,4740 Fiadore Rd,,Castle Rock,CO,80104,,Castle Rock
20268130011,Mineral Palace Properties LLC,2026-09-08,DLLC,Good Standing,CO,1500 N Grant St,#11824,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268130020,Lead to Unite LLC,2026-09-08,DLLC,Good Standing,CO,5353 W Dartmouth Ave Ste 302,,Denver,CO,80227,Registered Agents Inc,Denver
20268130021,Remix Revenue LLC,2026-09-08,DLLC,Good Standing,CO,4253 Quitman St,,Denver,CO,80212,,Denver
20268130022,"4276 Piedra Place, LLC",2026-09-08,DLLC,Good Standing,CO,4605 S Yosemite St Unit C-103,,Denver,CO,80237,,Denver
20268130024,"MMB III-II, LLC",2026-09-08,DLLC,Good Standing,CO,621 S Emerson St,,Denver,CO,80209,,Denver
20268130026,"Manifold Legal Services, LLC",2026-09-08,DLLC,Good Standing,CO,2123 N Gaylord St,,Denver,CO,80205,,Denver
20268130030,TIME OUT OF MIND LLC,2026-09-08,DLLC,Good Standing,CO,600 West Colorado Ave G2,,Telluride,CO,81435,,Telluride
20268130033,RidgeLine Construction LLC,2026-09-08,DLLC,Good Standing,CO,3103 Jonquil St,,Castle Rock,CO,80109,Northwest Registered Agent LLC,Denver
20268130037,Bird Strategic Group Ltd,2026-09-08,DPC,Good Standing,CO,8820 Culebra Ct,,Arvada,CO,80007,Kessel and Ng Ltd,Parker
20268130041,5280 Peak Fitness LLC,2026-09-08,DLLC,Good Standing,CO,4024 W 116th Way,,Westminster,CO,80031,,Westminster
20268130042,ABSTRACT CLOTHING LLC,2026-09-08,FLLC,Good Standing,MN,2300 WALNUT ST APT 266,,DENVER,CO,80205,,Denver
20268130044,SlowBears LLC,2026-09-08,DLLC,Good Standing,CO,110 16th Street Suite 1460,,Denver,CO,80202,Rocky Mountain RA LLC,Denver
20268130046,Bindery Wolf Studio LLC,2026-09-08,DLLC,Good Standing,CO,10348 Blue Heron Ct,,Highlands Ranch,CO,80129,,Highlands Ranch
20268130052,"1026 Alexander Circle, LLC",2026-09-08,DLLC,Good Standing,CO,1705 Tierra Berienda,,Pueblo,CO,81008,,Pueblo
20268130055,IRMANTTO LLC,2026-09-08,DLLC,Good Standing,CO,547 N Bently St,,Watkins,CO,80137,,Watkins
20268130057,Tony Built Engines and Fabrication LLC,2026-09-08,DLLC,Good Standing,CO,13680 W Purdue Ave,,Morrison,CO,80465,,Morrison
20268130066,Wasikuna LLP,2026-09-08,DLLP,Good Standing,CO,957 W EL NIDO DR,,PUEBLO WEST,CO,81007-2015,,Pueblo
20268130068,Onset Software LLC,2026-09-08,DLLC,Good Standing,CO,1490 N Lafayette St Ste 203,,Denver,CO,80218,,Denver
20268130074,Katie Grace LLC,2026-09-08,DLLC,Good Standing,CO,2806 Jasmine St,,Denver,CO,80207,,Denver
20268130079,"644 Ridgeview Drive, LLC",2026-09-08,DLLC,Good Standing,CO,4605 S Yosemite St Unit C-103,,Denver,CO,80237,,Denver
20268130081,Dowell LLC,2026-09-08,DLLC,Good Standing,CO,12807 Morning Creek Ln,,Peyton,CO,80831,,Peyton
20268130084,Holdfast Designs LLC,2026-09-08,DLLC,Good Standing,CO,113 Steven Dr,,Colorado Springs,CO,80911,,Colorado Springs
20268130087,CCW MANAGEMENT INC,2026-09-08,DPC,Good Standing,CO,1250 Youngfield St,,Golden,CO,80401,,Golden
20268130093,EZ Call Property Services LLC,2026-09-08,DLLC,Good Standing,CO,2355 Majestic Plains Ct,,Colorado Springs,CO,80915,,Colorado Springs
20268130097,Professional License Association Inc.,2026-09-08,DPC,Good Standing,CO,12424 E WEAVER PL Suite B,,CENTENNIAL,CO,80111,,Centennial
20268130102,Hale Design Group LLC,2026-09-08,DLLC,Good Standing,CO,1560 Hudson St,,Denver,CO,80220,,Denver
20268130105,McKeever Insight LLC,2026-09-08,DLLC,Good Standing,CO,4414 S Van Gordon Way,,Morrison,CO,80465,,Morrison
20268130111,"952 West Adams Avenue, LLC",2026-09-08,DLLC,Good Standing,CO,1705 Tierra Berienda,,Pueblo,CO,81008,,Pueblo
20268130114,Bilanga LLC,2026-09-08,DLLC,Good Standing,CO,3065 Broadway,,denver,CO,80016,,Aurora
20268130117,Multiply Revenue LLC,2026-09-08,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268130122,"Mystic BioLabs, LLC",2026-09-08,DLLC,Good Standing,CO,403 Dove Ranch Rd,,Bayfield,CO,81122,,Bayfield
20268130124,"Quorum Collaborative Choir, Inc.",2026-09-08,DNC,Good Standing,CO,2401 Newport St,,Denver,CO,80207,,Westminster
20268130141,R&A Services LLC,2026-09-08,DLLC,Good Standing,CO,1906 68th Ave Unit C,,Greeley,CO,80634,,Greeley
20268130145,Compass Point Lending LLC,2026-09-08,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268130156,TORTVORA LLC,2026-09-08,DLLC,Good Standing,CO,1500 N GRANT ST STE R,,DENVER,CO,80203,Registered Agents Inc,Denver
20268130158,"The New Silver Moon ,LLC.",2026-09-08,DLLC,Good Standing,CO,334 Main St,,Fort Lupton,CO,80621,,Greeley
20268130168,"Terris Tasty Treats, LLC",2026-09-08,DLLC,Good Standing,CO,22581 E Del Norte Dr,,Aurora,CO,80016,,Aurora
20268130177,AVS Signs LLC,2026-09-08,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268130180,Hollow Crowns Press LLC,2026-09-08,DLLC,Good Standing,CO,14072 E 32nd Pl,,Aurora,CO,80011,,Aurora
20268130182,Mamalon Diecast LLC,2026-09-08,DLLC,Good Standing,CO,4850 Airport Rd,,Colorado Springs,CO,80916,,Colorado Springs
20268130186,Harris Woolf almond Co.,2026-09-08,DPC,Good Standing,CO,6985 W Bayaud Ave,,Lakewood,CO,80226,,Lakewood
20268130188,97 hillside road llc,2026-09-08,DLLC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,Registered Agents Inc,Denver
20268130193,New Seasons Therapy LLC,2026-09-08,DLLC,Good Standing,CO,6890 S Riverwood Way,,Aurora,CO,80016,,Aurora
20268130199,Jungsawmmool USA Inc.,2026-09-08,FPC,Good Standing,DE,530 Technology Drive,Suite 100,Irvine,CA,92618,Telos Legal Corp.,Brighton
20268130202,Evade Reality LLC,2026-09-08,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
